relative_path	type	mode	size	classification
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/SKILL.md	f	644	22877	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/references	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/references/code-connect-setup.md	f	644	12456	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/references/component-creation.md	f	644	40574	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/references/discovery-phase.md	f	644	21558	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/references/documentation-creation.md	f	644	29037	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/references/error-recovery.md	f	644	23228	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/references/naming-conventions.md	f	644	19003	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/references/token-creation.md	f	644	35140	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/scripts	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/scripts/bindVariablesToComponent.js	f	644	4026	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/scripts/cleanupOrphans.js	f	644	4385	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/scripts/createComponentWithVariants.js	f	644	4943	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/scripts/createDocumentationPage.js	f	644	5230	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/scripts/createSemanticTokens.js	f	644	3891	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/scripts/createVariableCollection.js	f	644	1785	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/scripts/inspectFileStructure.js	f	644	3910	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/scripts/rehydrateState.js	f	644	3482	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-generate-library/scripts/validateCreation.js	f	644	2718	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-implement-motion	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-implement-motion/SKILL.md	f	644	22558	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-implement-motion/references	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-implement-motion/references/examples-and-anti-examples.md	f	644	11705	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-implement-motion/references/framework-recommendations.md	f	644	7003	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-implement-motion/references/gotchas.md	f	644	9675	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-implement-motion/references/motion-lint-rules.md	f	644	2095	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-implement-motion/references/svg-and-path-motion.md	f	644	8403	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-implement-motion/references/unsupported-and-fallbacks.md	f	644	6164	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-swiftui	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-swiftui/SKILL.md	f	644	4049	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-swiftui/references	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-swiftui/references/code-to-design.md	f	644	18991	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-swiftui/references/design-to-code.md	f	644	37329	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/SKILL.md	f	644	7089	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/batch-modify.md	f	644	8247	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/create-code-block.md	f	644	2791	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/create-connector.md	f	644	11595	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/create-label.md	f	644	11831	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/create-section.md	f	644	7695	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/create-shape-with-text.md	f	644	15946	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/create-sticky.md	f	644	10552	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/create-table.md	f	644	13457	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/create-text.md	f	644	18575	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/edit-text.md	f	644	12286	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/figjam-colors.md	f	644	9228	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/plan-board-content.md	f	644	17219	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-figjam/references/position-figjam-nodes.md	f	644	3920	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-motion	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-motion/SKILL.md	f	644	6921	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-motion/references	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-motion/references/motion-easing.md	f	644	4591	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-motion/references/motion-patterns.md	f	644	19977	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-slides	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-slides/SKILL.md	f	644	22155	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-slides/references	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-slides/references/slide-content.md	f	644	6038	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-slides/references/slide-design.md	f	644	15827	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-slides/references/slide-gotchas.md	f	644	17395	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-slides/references/slide-grid.md	f	644	3058	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-slides/references/slide-lifecycle.md	f	644	2208	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use-slides/references/slide-properties.md	f	644	3919	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/SKILL.md	f	644	34434	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/api-reference.md	f	644	16008	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/common-patterns.md	f	644	14410	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/component-patterns.md	f	644	23864	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/effect-style-patterns.md	f	644	3182	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/gotchas.md	f	644	56725	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/plugin-api-patterns.md	f	644	16014	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/plugin-api-standalone.d.ts	f	644	455667	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/plugin-api-standalone.index.md	f	644	29970	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/text-style-patterns.md	f	644	6914	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/validation-and-recovery.md	f	644	4553	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/variable-patterns.md	f	644	13928	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/working-with-design-systems	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/working-with-design-systems/wwds-components--creating.md	f	644	2199	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/working-with-design-systems/wwds-components--using.md	f	644	2062	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/working-with-design-systems/wwds-components.md	f	644	4052	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/working-with-design-systems/wwds-effect-styles.md	f	644	3268	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/working-with-design-systems/wwds-text-styles.md	f	644	5144	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/working-with-design-systems/wwds-variables--creating.md	f	644	1559	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/working-with-design-systems/wwds-variables--using.md	f	644	1908	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/working-with-design-systems/wwds-variables.md	f	644	5183	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/skills/figma-use/references/working-with-design-systems/wwds.md	f	644	5220	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/ui	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/figma/2.0.14/ui/figma-workbench.html	f	644	6407	inventory_extracted_only
plugins/cache/openai-curated-remote/github	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/.codex-remote-plugin-install.json	f	600	104	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/.app.json	f	644	123	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/.codex-plugin	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/.codex-plugin/plugin.json	f	644	1721	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/assets/github-small.svg	f	644	853	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/assets/github.png	f	644	9380	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-address-comments	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-address-comments/LICENSE.txt	f	644	11357	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-address-comments/SKILL.md	f	644	3536	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-address-comments/agents	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-address-comments/agents/openai.yaml	f	644	325	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-address-comments/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-address-comments/assets/github-small.svg	f	644	853	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-address-comments/assets/github.png	f	644	1838	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-address-comments/scripts	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-address-comments/scripts/fetch_comments.py	f	644	6537	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-fix-ci	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-fix-ci/LICENSE.txt	f	644	10776	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-fix-ci/SKILL.md	f	644	4326	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-fix-ci/agents	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-fix-ci/agents/openai.yaml	f	644	330	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-fix-ci/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-fix-ci/assets/github-small.svg	f	644	853	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-fix-ci/assets/github.png	f	644	1838	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-fix-ci/scripts	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/gh-fix-ci/scripts/inspect_pr_checks.py	f	755	15222	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/github	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/github/SKILL.md	f	644	4356	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/github/agents	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/github/agents/openai.yaml	f	644	318	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/github/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/github/assets/github-small.svg	f	644	853	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/github/assets/github.png	f	644	1838	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/yeet	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/yeet/LICENSE.txt	f	644	10776	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/yeet/SKILL.md	f	644	4011	inventory_extracted_only
plugins/cache/openai-curated-remote/github/0.1.7-2841cf9749ae/skills/yeet/agents	d	775	4096	inventory_extracted_only
